"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38"
"L12060_s_at" 6.57344787892895 4.32192809488736 5.23185275058551 7.39073465241607 4.32192809488736 7.36240528846755 7.2075281462148 4.98688991767374 6.84631515536543 6.93167061740625 7.78480701514313 4.32192809488736 6.15960581822774 6.53363711380074 7.02732403002674 5.68391802674009 7.45846057904875 7.25092169308814 8.12792646297488 6.29607093669096 4.64081573545467 6.02586808577068 4.32192809488736 8.24505224834037 5.58891184630513 6.96243943218902 7.46126402320917 7.33280213815537 6.05471141034397 7.50497575403185 4.32192809488736 8.25490429062316 7.55821928987694 4.32192809488736 7.32761173339095 6.55135410807834 6.78239476920045 7.25862801730774
"L12701_cds2_at" 6.52706539548959 6.72037928098721 4.32192809488736 7.44316167279295 5.42405575864828 7.19812189327296 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.74995761438553 6.44686564155637 7.53732059250187 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.41206837898639 7.53772928798361 6.74677948181452 4.32192809488736 4.32192809488736 4.32192809488736 8.04446602222377 4.32192809488736 4.32192809488736 5.26283665447431 4.32192809488736 4.32192809488736 4.32192809488736 7.60538204196009 4.32192809488736 7.18200222790969 5.03747470541866 4.32192809488736
"L12711_s_at" 10.8663435221366 9.92676414893586 11.0658589698666 8.30570178047278 10.1909293005252 11.1679627676928 10.228280743379 10.2686035566017 11.5980647470964 11.1635007184872 11.0900601723985 11.5035642428181 11.644484859007 4.32192809488736 10.2909888890205 10.9156435480153 10.2598051965522 11.7707942785266 10.0011488934206 10.8497960222456 10.0971658179438 10.8497960222456 11.1635007184872 11.7943303555751 11.644484859007 10.8389965370815 10.0020007073806 9.9119438233348 10.0087603227035 11.8834773286684 10.5893061868955 10.0688489758043 11.0612823605872 11.65909222389 11.7175411471557 10.993627440152 11.2566432258808 11.4738392373219
"L12723_at" 8.23601419190008 8.2343762688796 8.64190913647712 7.94590581910296 6.7954416005141 7.94759849120261 7.42051431460941 8.29268489480594 6.81647844844746 5.88778177266081 8.61809565895459 7.92074460468864 8.11600188772291 9.01343287432233 8.20154358673771 7.55327561169398 5.73827007376269 4.32192809488736 6.32145344607871 7.38506768369937 7.8984820561442 7.53772928798361 7.79714953849135 8.9495579702475 8.46765917289855 7.64157644996789 6.12982528157863 7.86922854747245 6.71965901385249 7.48784003382305 8.12588923734915 4.32192809488736 7.18565792770691 7.84152296767232 8.22850227530854 7.60108656025123 7.4714613074985 6.73720286002331
"L13042_at" 7.77478705960117 7.50466220419741 4.32192809488736 7.24192044699571 7.01019681149534 6.76347447643648 4.53997504594785 6.24817726589654 4.32192809488736 6.48190562540478 5.97516917690411 5.65821148275179 4.32192809488736 6.02586808577068 6.64878330228253 4.32192809488736 4.32192809488736 5.12330461492604 9.07043876149626 4.92324928420819 7.8801473847643 8.36355842979734 7.31669834935179 7.92285821455713 6.5893061868955 7.32973733832126 8.30672128940865 7.3209786410585 6.3209786410585 7.62301509320578 8.10010899925697 4.75488750216347 7.72523170114615 4.32192809488736 6.89002422127177 7.27244562289614 6.59166996957759 8.41106492012852
"L13197_at" 5.04381876739035 8.51112842571658 5.10852445677817 9.01959072835788 4.32192809488736 8.07146236255662 4.32192809488736 4.32192809488736 4.32192809488736 7.11921418110878 6.14707100105809 6.8713378697322 4.32192809488736 6.26234215745459 8.33914676375742 4.8375449457377 4.32192809488736 5.22425560274596 6.04353100533876 4.32192809488736 7.387223754874 7.15747990877562 4.32192809488736 7.20263939429637 7.4236135532683 6.04669323544804 5.7858396014028 6.1134680197223 9.26265123795385 4.32192809488736 7.57862097384733 6.04353100533876 8.36159754077308 7.33750453814938 4.32192809488736 7.6920189390151 7.30305970107793 8.40245112195412
"L13203_at" 9.99109289716791 7.88505410508577 7.85748997633304 8.19138394837526 9.6483102720016 9.51050392745668 9.96572733504962 8.63481105017172 9.20228495939415 8.97214845754072 8.60225932420219 7.83804279875036 9.12948639006856 9.71166697356435 10.4155888969961 9.94915476559408 8.32512789626512 9.80832915794484 10.5127144764921 9.7569074072836 10.3838037499787 7.43484766562344 8.25540134318308 7.45489449833344 9.86259657754209 9.70890236429946 9.9633904632462 9.46690827204985 8.98134194882315 9.57294948702125 7.88199942006681 9.56755585485922 10.3478544466479 4.32192809488736 7.95572637208601 10.228280743379 8.33926399408625 10.2113760193375
"L13210_at" 4.32192809488736 8.10996807998293 4.32192809488736 9.6496343661402 4.32192809488736 9.28567598369577 10.6120197176054 9.73274761887878 8.98569216331612 7.56625437074669 7.33127055207942 9.62940455572133 9.45394746628557 8.4338599317316 4.32192809488736 7.5969743625762 9.73502151093834 9.30723077383276 4.32192809488736 8.31901841692371 10.9675296487831 9.81795138081089 10.4764531059239 7.33961562792823 7.95984945148443 9.43215724764888 4.32192809488736 11.2809386149682 10.9106230079146 8.69082507309946 10.1190776333787 4.32192809488736 10.4424797602608 10.9550762941293 10.9983862988584 12.2998105220673 4.32192809488736 4.32192809488736
"L13266_s_at" 7.12629691268015 6.96152585218536 6.31526875877315 7.65124056269074 4.32192809488736 6.69568618817046 7.1682102551347 4.32192809488736 6.94590581910296 7.98644087631278 6.86744132437664 4.32192809488736 7.02674182863026 4.32192809488736 7.36055834305173 8.66519564315299 7.53076566978025 4.32192809488736 7.3335084760108 6.93089292613579 4.32192809488736 4.32192809488736 7.76530791163489 7.17597625239301 6.06750512446179 8.1921630115069 6.53486598528977 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.66196557032646 7.58664229377385 6.98059058427261 8.19053948829885 4.32192809488736 4.32192809488736 7.68086841881793
"L13278_at" 7.3335084760108 6.44512378195341 7.51808368781098 7.4169641558425 6.70517763714775 4.32192809488736 7.4414153326906 7.72827857670501 7.87506220941098 7.38574889644874 5.05813417598476 7.99420454423879 7.76207600785162 7.43484766562344 4.32192809488736 7.31550712226661 4.32192809488736 4.32192809488736 6.49480296307559 4.88778177266081 7.2075281462148 6.92543731740545 7.29595014336892 4.32192809488736 5.36401942837639 7.47017719967817 6.66458763135881 4.32192809488736 4.32192809488736 4.75769703575029 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.31622197654215 4.75066291630174 4.32192809488736
"L13329_at" 5.49353947295756 4.32192809488736 5.05585323473352 4.32192809488736 4.32192809488736 6.0561385496837 4.32192809488736 4.32192809488736 4.32192809488736 6.06665573083061 5.31240532076886 5.54730045258509 4.37960637102921 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.59599353784545 4.32192809488736 6.89513676718783 6.30233829342516 5.04093856072223 4.38142910663602 5.43550577939182 6.5893061868955 5.81614156694192 5.65633076935693 6.08802105175871 4.32192809488736 4.32192809488736 4.74995761438553 5.82621394930892 6.81276841824397 4.32192809488736 7.16570041558059 6.06891967015889 7.93431163636326 4.32192809488736
"L13391_at" 4.48084333609908 4.32192809488736 7.37206314916279 4.32192809488736 7.33961562792823 4.32192809488736 4.32192809488736 8.49185309632968 8.61906157693449 4.32192809488736 7.01240400511402 4.32192809488736 8.57210182543863 9.4331461475633 10.1115646939034 4.32192809488736 10.444687988251 8.71275323811704 8.16285505808181 10.0983438110781 4.7279204545632 4.32192809488736 6.18409233336891 9.19414123886314 6.29558770270858 6.82905505253757 4.32192809488736 4.32192809488736 4.32192809488736 8.73078294566277 9.12663655414436 4.32192809488736 10.4902175370378 6.20585754205257 4.32192809488736 5.93818672609806 9.07597166895371 9.88324619115391
"L13436_at" 8.03935199265933 6.41295975685898 4.32192809488736 8.31336043172124 9.30089439501517 7.19812189327296 4.32192809488736 6.49058701898568 9.70956000566023 8.73729182466065 9.12269178870476 7.81538329581354 7.49417135633472 8.92633501343021 6.14974711950468 7.83804279875036 9.20881191124068 8.24192044699571 8.30672128940865 8.29268489480594 8.63652922628693 5.96821204298155 7.49522388066891 7.89808421397724 8.14800820727973 7.76696472863084 7.31824547554926 5.15721394969276 9.31646018260904 7.68861841401261 6.85634361549331 7.88617788695822 7.52829987506368 4.32192809488736 4.32192809488736 4.32192809488736 8.02426484820105 8.51019157692519
"L13738_at" 6.35755200461808 9.2424219922957 8.92847941561541 9.10776769629017 7.78239476920045 9.60455322907904 8.84936394517486 8.88734088181434 9.11624134769919 8.80565903019559 7.46739103888776 9.79249064693596 9.92941415677929 9.96036400887783 10.7998993366846 8.78949074528285 10.1891092750013 8.97139228841555 5.91823556920253 9.4290212518548 7.75189636557214 7.73006785516938 8.3719485540604 8.03327808716428 6.88938387725732 4.32192809488736 9.47951437356946 10.1780423288648 9.97314977153956 8.42062511642513 9.47669291782002 9.51813546690621 8.87320124137636 9.32560133791048 9.18272104325464 8.86930973230357 9.07941460530116 9.35529313242228
"L13740_at" 8.63691076547352 8.18200222790969 8.63404675902563 8.46513674356257 10.0055876171463 10.4869937542617 9.42488452858522 8.38120139058459 8.76587493159689 8.7250971318457 7.64091084670769 10.3568283921756 7.60985914006035 8.39896865608038 10.6312728045038 8.63547947294478 11.2339349716974 11.564588260134 10.6485704578492 9.61155874228425 8.33914676375742 8.27728740013036 8.41940582816157 9.1234407631865 8.61906157693449 8.7857535807701 7.83688087436078 9.01063852044635 8.79859969770851 8.64276426396317 9.25847305376975 8.43961220270607 12.2463343243663 7.7714894695006 9.63686307859296 7.89585426812091 8.46099469786986 10.1999628690946
"L13800_at" 7.16543596776738 7.05070789329065 7.75251269497557 7.50528923573537 5.86451199333797 6.95878163591506 8.18278637234835 8.23033651813813 7.31371843537275 8.44059600751521 6.14707100105809 7.55428590238015 9.14432281816206 9.16080026706723 7.85068034792683 7.97916191265366 5.81546756784492 7.61654884377899 7.64233676357752 7.58337973035847 5.45381212523077 5.76015089742467 6.78377368929672 4.32192809488736 6.7954416005141 6.88681965522543 8.04446602222377 7.43243201007013 6.88633835579115 6.53425168038762 6.81175493380405 6.83272348850623 6.38506768369937 6.57524066554116 6.82905505253757 6.75892448830519 6.36309728386377 5.22729926429868
"L13943_at" 4.32192809488736 6.21559685982759 4.99881308504956 4.32192809488736 4.32192809488736 4.32192809488736 6.84268116089769 6.29607093669096 5.45077715332676 6.18252503822195 4.89162383895521 4.32192809488736 4.32192809488736 4.32192809488736 7.33009130153078 5.56865619434399 5.03747470541866 4.32192809488736 4.32192809488736 4.63776885989581 5.10852445677817 4.32192809488736 4.46373946012076 6.61819227985948 4.32192809488736 6.23185275058551 4.32192809488736 4.32192809488736 4.32192809488736 5.81614156694192 4.32192809488736 4.32192809488736 6.08857904636667 4.32192809488736 5.7178567712185 4.32192809488736 4.84482962747627 8.00488572854943
"L13977_at" 7.47413286679843 4.32192809488736 7.7262181593322 4.32192809488736 4.32192809488736 4.32192809488736 7.6150971967933 7.21993272726429 5.52809420180923 7.34031863860123 8.4328715211294 4.32192809488736 7.32855683335327 9.42786416447219 4.32192809488736 4.32192809488736 4.32192809488736 6.83571801342083 9.19281190957069 6.87085137671094 5.73862563631307 5.11456429260248 7.27710383168041 4.32192809488736 4.32192809488736 4.760501108627 4.32192809488736 8.4338599317316 4.32192809488736 8.47124736888449 6.79013410669001 6.35917158064997 6.27661420159226 6.93011481542124 9.11206220157738 6.25738784269265 7.13307459610734 4.32192809488736
"L14269_at" 5.33468493782343 5.74607227834894 4.32192809488736 5.61315939255181 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 5.59127627465336 4.6724253419715 5.71424551766612 5.96942439182675 4.32192809488736 6.33844318167038 5.9781835846888 6.24817726589654 6.06580583682023 5.12330461492604 5.73078294566277 4.82085076454183 7.79996322316025 6.32902915126251 4.89162383895521 5.39050840054689 5.22273136061697 6.55277020091954 7.1678142548465 4.32192809488736 6.52397456725413 4.32192809488736 6.69641852069425 5.19915571276607 7.57055480627354 4.32192809488736 5.47274427338197 6.79766152585376 5.39908112499806 5.91383422986109
"L14565_at" 9.41047924664869 6.93353536782643 4.32192809488736 6.54811209538618 6.41117645003008 4.32192809488736 7.93617297846541 4.32192809488736 4.32192809488736 8.36678233067162 9.10118090234096 4.32192809488736 8.63481105017172 4.32192809488736 10.0485227240275 4.32192809488736 4.32192809488736 9.00997590629533 4.32192809488736 7.80887952213702 8.62118432282974 4.32192809488736 9.09240942815133 8.76975086355279 7.69367035482251 8.56349735640028 5.39547776367209 4.32192809488736 4.32192809488736 8.63834063942937 5.9119438233348 7.26764913865237 9.53445647775341 8.04446602222377 8.3919784038509 4.32192809488736 4.32192809488736 4.32192809488736
"L14754_at" 8.65109891137502 8.24223393324038 4.32192809488736 8.09803208296053 9.52827416751031 9.76552602260982 7.84697489930782 7.21993272726429 7.77634644909642 9.02957784388838 9.4290212518548 8.79124858727142 9.34732996800545 9.76652890859886 9.9592775057205 9.39899677413179 9.90673239668946 8.65614256310255 9.46040200508456 8.25310103817686 8.23469139852872 9.47882282894857 9.37149008260476 9.41918402863144 9.27275254663751 7.98644087631278 9.70890236429946 9.71889333580835 9.69779064301899 8.11825807548456 10.1283335631161 9.81099435297233 8.47124736888449 8.68234782166847 9.39381380416025 9.5304576758191 7.70953733336163 8.5171513461731
"L14778_s_at" 10.7272711315109 10.0465675971988 9.60606423640562 9.71261749976808 9.86438980870602 9.64022114801935 9.58664229377385 10.1891092750013 9.59420181196276 8.93872840901193 9.15821104354742 9.8766381084738 9.44811630540946 9.60313827196117 4.32192809488736 9.49016474617691 9.76452243898199 9.6483102720016 9.40099175634459 8.19138394837526 5.04669323544804 7.5701553060866 7.80599836808752 4.95908680673395 4.95725481278506 8.86849767833589 7.69477024944317 9.38784727984097 9.48177288200959 8.6608403694056 7.69293662560599 8.12412131182919 9.29962979738192 7.89903885092912 8.71415512040798 9.02528529641075 9.64195665685924 8.55731253644313
"L14787_at" 6.11565973308099 7.55479078253959 4.7091745281187 7.87052695686678 6.95113131020944 8.33097582979675 7.31312171325609 7.08326936370944 7.15681491911605 7.62243720613982 4.78549548809386 6.55418490514248 7.36678233067162 8.25782202508533 7.85068034792683 7.37549677642633 7.11921418110878 7.69970942450824 9.26968036693976 7.46932049238406 5.01063852044635 7.62609325421539 7.29595014336892 7.17597625239301 5.61393482661557 6.67428520434186 7.89585426812091 4.32192809488736 4.32192809488736 4.32192809488736 7.32394361197526 7.17990909001493 7.04956198771739 6.57524066554116 7.68972216545253 6.52149712810917 7.49522388066891 7.94998025429277
"L14837_at" 6.85765366783385 6.91336186040283 4.32192809488736 7.49417135633472 6.82554464053287 7.83455421441952 4.50695998871988 5.82219343103324 6.93011481542124 4.73933649862895 6.90894560450598 6.55418490514248 9.13678879420575 4.32192809488736 5.67651387889561 6.52025681133334 4.70116964228562 6.12629691268015 7.55660688955164 4.78961944051859 6.69641852069425 7.02338960345779 6.55013920691948 5.43550577939182 4.32192809488736 5.39231742277876 4.32192809488736 6.33209545431029 6.64537401741698 6.55135410807834 7.67558568286482 7.67093572383101 7.37320859983106 4.32192809488736 6.5956010211675 7.27244562289614 6.51963625284321 6.99137266092062
"L14922_at" 5.86125018991169 5.19915571276607 7.9118650026152 4.32192809488736 4.32192809488736 4.32192809488736 7.83289001416474 6.53117622614071 4.32192809488736 6.02994103273326 7.12384913089434 5.82085076454183 7.02674182863026 7.4761599483504 6.18252503822195 7.13712597490257 5.73827007376269 4.32192809488736 4.32192809488736 6.66720493550707 5.68834234415862 5.85339164097969 7.50288413345397 7.60421181474366 8.35905595692393 6.97577256254272 5.47274427338197 4.32192809488736 4.32192809488736 4.32192809488736 5.26826496443578 5.65218454953387 5.95542048953618 5.32145344607871 4.32192809488736 6.79766152585376 5.78927622770839 4.32192809488736
"L14927_at" 4.32192809488736 4.32192809488736 7.35233387596671 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 8.2010921298268 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.43353053676669 7.28953358118943 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.7753070434024 4.32192809488736 4.32192809488736 8.52025681133334 6.69440371106699 4.32192809488736 4.32192809488736 4.32192809488736 8.10190657801366 4.32192809488736 8.06062483319601 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736
"L15296_s_at" 4.32192809488736 7.11099835571113 4.43067262565587 7.12738348402948 6.70517763714775 7.32192809488736 4.32192809488736 7.48657042824899 4.32192809488736 7.85519634303453 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 8.35517719743018 7.68502537875113 4.32192809488736 8.04302728359455 4.32192809488736 4.32192809488736 6.54343890125142 7.66215301852277 7.19501598240514 6.98224307005225 6.60304063753885 4.32192809488736 7.36747223028191 4.32192809488736 7.62301509320578 4.32192809488736 8.05656641633927 7.75734614312035 5.39908112499806 4.32192809488736
"L15326_s_at" 4.32192809488736 4.32192809488736 4.32192809488736 5.86027020909224 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.9808911770523 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 5.17833724125851 4.32192809488736 4.32192809488736 8.84936394517486 7.15774581883828 4.32192809488736 9.19203319686328 4.32192809488736 4.32192809488736 5.68170076958098 7.98104144995914 8.60528455927206
"L15344_at" 4.32192809488736 4.32192809488736 4.36125122469839 4.32192809488736 7.27673662469394 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.01240400511402 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.72747267683811 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.24667810222763 4.32192809488736 4.32192809488736 7.47807771768501 4.32192809488736 4.32192809488736 5.79099147584872 4.32192809488736 4.32192809488736 4.32192809488736 7.04611879982791 4.32192809488736 4.32192809488736 6.78377368929672
"L15388_at" 4.32192809488736 4.32192809488736 6.11154753540595 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 8.16239132875691 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.75453592544895 6.86776643875343 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.11401626029166 4.32192809488736 6.36655229080174 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 5.45077715332676 4.32192809488736
"L16842_at" 9.00322199742595 9.24599046456703 10.6206780421354 6.24817726589654 7.67985044863876 9.58974969125805 10.1955340987838 10.5669553157743 10.1308076170244 9.32020674946558 9.85720347150817 10.1006277614879 10.2476152620646 7.16345106255968 9.14954658272119 10.2019626702674 8.60713560492404 10.5935139837704 8.01409390298952 10.1909293005252 9.7721843256445 9.96242040517179 10.4138505843284 10.8776675740679 10.4382446932282 10.0395684456178 9.90273211412678 8.91127370991424 6.25788404047601 10.1909293005252 10.1085244567782 9.14012341644956 9.45905406978993 10.3240324670266 10.935349243034 10.2992984099816 9.46180252310004 8.87113518424304
"L16862_at" 10.7758918012463 10.4973791579623 10.4182271273537 10.5207995811358 10.4424797602608 9.04708802730198 10.3525661940092 9.78291201869779 10.8830049646946 10.7998993366846 10.9619636814606 10.6992984718265 9.56915607135979 10.3845281620615 10.3490629352299 10.6120197176054 10.4424797602608 10.8830049646946 11.4144209817464 4.32192809488736 11.3973931699197 10.3892209178197 10.4843989306869 4.32192809488736 6.87829296888652 10.7020359478211 7.92285821455713 10.3703719476615 11.092200760257 9.93582415969686 8.98763800949288 8.41312682891424 9.07266152242007 8.47071238351073 10.5860249501266 9.89981402859276 10.4630134134497 10.2172243375676
"L16895_at" 7.55660688955164 8.01614850183863 4.89417954385896 7.57005541375207 7.48381577726426 6.54912600718622 6.5792166775407 6.59088247226497 4.32192809488736 6.70116964228562 4.32192809488736 7.06481366059739 5.85798099512757 7.19786332260449 7.75312876119119 4.32192809488736 7.18056352188866 6.73827007376269 8.04266737463898 6.84631515536543 7.50434858620243 7.60469952477869 7.1787303640297 6.4761599483504 6.76155123244448 6.84268116089769 7.40626095961596 6.73720286002331 8.08955501792225 7.45359555313085 7.32394361197526 7.32761173339095 7.57055480627354 5.41028396930821 7.94659851592696 7.54323537511143 7.70953733336163 6.5077946401987
"L16896_at" 6.96517670619832 8.57782631943953 6.94590581910296 4.32192809488736 7.26530660036247 7.75348068094922 6.3764110318694 7.89401994487203 5.86971558794551 4.32192809488736 6.42029268544531 7.11401626029166 8.6272458734838 4.32192809488736 4.32192809488736 4.32192809488736 7.84334256837788 4.32192809488736 4.32192809488736 5.19086433913468 4.32192809488736 4.32192809488736 4.32192809488736 6.95603218979588 4.32192809488736 4.32192809488736 4.32192809488736 7.20585754205257 8.401216370239 4.32192809488736 8.71234598475064 6.83272348850623 5.66271521702604 4.32192809488736 4.32192809488736 6.38642978769439 4.32192809488736 4.32192809488736
"L16991_at" 8.22018737293451 8.8102333709551 7.82437260248475 4.32192809488736 4.32192809488736 6.82370243870966 8.2048928512504 9.29751966823451 8.14130048159711 6.04870196084192 4.32192809488736 4.82955584341592 8.18023634305952 7.19786332260449 7.68557873618586 5.1518844458821 9.33627164101619 6.96472085437267 9.63031503042568 8.49185309632968 9.15361869506514 5.9018196060611 7.4793548157686 9.61296546889524 8.98134194882315 8.02309773717298 7.48381577726426 4.32192809488736 4.32192809488736 8.26326920037266 7.67558568286482 4.32192809488736 4.32192809488736 4.32192809488736 8.70853939932091 4.32192809488736 4.32192809488736 6.53261225402838
"L17327_at" 4.32192809488736 6.93353536782643 7.32145344607871 9.45148226962673 8.55489173737263 9.14573107801119 6.67539997197561 4.32192809488736 7.19229281447077 8.88352757105439 7.8867394498027 7.72747267683811 6.11730133580796 6.88103343741211 9.0696970795122 6.89609335582331 7.8512558966357 8.61102479730735 4.32192809488736 8.18448389126 9.00155634545485 9.44659361458452 9.02233130712527 9.57832302973567 8.46765917289855 5.84878764104495 9.28119797313236 6.97093839662609 9.20270382765164 4.88778177266081 9.0189322140638 9.27047976322778 6.33468493782343 7.57603674504315 6.55721175087315 4.32192809488736 9.55544686271222 7.46910623604731
"L17330_at" 7.27747094522603 7.52829987506368 5.43199236507483 7.86141345534964 4.32192809488736 4.32192809488736 4.32192809488736 7.54374413663622 6.83039010877248 5.24492710673116 7.85855363924987 4.32192809488736 5.54851774561827 4.32192809488736 6.62050924241458 4.32192809488736 4.32192809488736 5.62243720613982 8.71542016687338 5.35384327496412 8.09678449649143 7.64233676357752 4.32192809488736 5.74182176201855 7.36678233067162 4.32192809488736 6.99047722588149 4.32192809488736 4.32192809488736 5.34639709048126 4.32192809488736 4.32192809488736 4.63776885989581 4.32192809488736 4.32192809488736 7.55155649217643 7.63805477798908 4.32192809488736
"L18920_f_at" 5.07625303317516 7.46878479186887 4.48169323010945 6.91745059990252 7.22450948660774 4.32192809488736 5.23588826382067 4.44990884451879 4.32192809488736 6.42869075014493 4.32192809488736 5.3037807481771 4.32192809488736 8.03479896257727 4.32192809488736 5.46803447681156 6.34849521727394 4.95908680673395 7.20328359838874 4.32192809488736 7.17282224485321 6.42317121230488 6.39050840054689 5.26826496443578 4.32192809488736 6.90023125949431 7.3417236330712 4.32192809488736 6.79919639867044 4.32192809488736 5.66271521702604 6.66196557032646 4.85798099512757 4.32192809488736 7.05556786334679 6.28613214300678 5.78927622770839 5.87425338781617
"L19058_at" 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.87490048136408 4.32192809488736 4.41563059077369 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.86841644779388 7.26481294935991 4.32192809488736 4.32192809488736 4.32192809488736 5.27612440527424 4.4490400127907 4.32192809488736 6.42317121230488 4.32192809488736 4.32192809488736 7.65322222214864 7.75092731565021 4.32192809488736 4.32192809488736 5.19915571276607 4.32192809488736 6.44599497463743 4.32192809488736 6.55135410807834 4.56745578236995 4.32192809488736
"L19183_at" 7.25937161067918 6.75646853798295 6.08466854434563 6.93926988861864 8.03479896257727 7.55479078253959 8.73729182466065 7.95771302941298 5.71569110400039 8.90070794710508 9.05274678577234 7.09581340502861 7.91477850503883 8.8054044743871 7.82738449301686 8.3679319801395 7.09692317049941 7.26481294935991 7.55660688955164 7.14035890631906 7.40446934803409 7.43484766562344 8.56083560300683 7.35627820388118 8.22387469316199 7.53732059250187 7.82236117651809 7.67298355247987 5.74359433263211 6.53425168038762 4.32192809488736 6.01475462891858 7.48953110512687 7.10742358298123 7.40626095961596 8.17689487390822 6.86809147988151 5.27367292628014
"L19267_at" 10.3614099632188 10.1204766353137 7.39073465241607 10.2326733782972 10.5469705922217 10.7186229994476 9.6483102720016 9.56517725592427 10.1137250334299 7.78721523444232 8.66191870447166 9.59692533717339 8.23033651813813 10.653717211997 10.7692941320957 10.4199878897416 10.5507974053738 10.7513017984663 6.40983752182178 9.92859629138671 10.5312275374718 10.3717193365447 7.90720694141417 9.53156101664812 10.326163348144 9.5930470563783 11.0189505101868 9.86438980870602 10.325098301003 7.81538329581354 9.71889333580835 9.93258386928929 6.36078934057699 9.56915607135979 4.32192809488736 4.32192809488736 9.76238203871039 5.83854048002048
"L19314_at" 8.01666169468324 8.26326920037266 6.58337973035847 7.65124056269074 7.80599836808752 8.30354043918331 7.86353422641414 5.54730045258509 7.84656259470072 7.34031863860123 8.91788238587034 8.2525409495095 7.20328359838874 8.50173244824822 8.13239825882015 8.72899455440749 8.5057071054098 7.67428520434186 5.98028992884985 8.00842862207058 9.25983616198598 7.8115014514102 7.12684030064924 9.22926155520373 7.76696472863084 8.48762851046795 8.34837873469014 8.71234598475064 9.02826960648206 7.39761834473535 7.91956903759677 8.06062483319601 7.50372114561227 8.2635780823489 8.20231718434732 8.29413702883986 8.62772585986108 4.32192809488736
"L19686_rna1_at" 9.5084724391498 9.25120207909522 12.7845379911356 4.32192809488736 4.32192809488736 12.5300533339353 11.4470832262097 12.3579859979354 11.8913540278358 11.0514236223528 12.8195961306336 11.0707388577415 12.1212864126715 10.3772676204755 9.75519506152222 11.4194751335223 11.6647396583317 11.9206956418465 9.99703087970755 12.5995947958139 12.4850348293378 12.1812258318479 12.8574746293026 12.922819101761 12.5477697392619 12.5995947958139 12.615617538237 11.7175411471557 9.46040200508456 10.6757945790445 9.47343873715527 8.78295511445276 11.3107771904993 12.1362491411239 11.1635007184872 12.5654278195153 11.0371856750579 4.32192809488736
"L19711_at" 4.32192809488736 6.16675772236363 6.38552186126991 7.0217836076992 8.68889443104879 6.52025681133334 4.32192809488736 4.32192809488736 6.80192103600698 8.65520116336873 6.57862097384733 7.15054898800567 7.49417135633472 5.991074244322 4.32192809488736 7.66065275056915 7.30305970107793 6.65933873508748 9.21853137208768 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.24692807104761 5.51362371900089 6.6920189390151 4.32192809488736 7.201479101542 4.32192809488736 7.90602028680208 7.54902464806573 7.168606146756 6.93011481542124 6.89002422127177 4.32192809488736 5.13090919976703 7.64290673594586
